contractAddress,guardName,guardAddress,description
0xC36442b4a4522E871399CD717aBDD847Ab11FE88,UniswapV3NonfungiblePositionGuard,0xb182f49A5543F885488f7BfB26B00B9f925cC967,Uniswap V3 Nonfungible Position contract
0xb5ADF58391eFEc58A1497332fbC5233F93a28d65,LyraOptionERC721ContractGuard,0x6de4c78b94ABAB75532c8dA42473823be924841B,Lyra Option ERC721 Contract Guard
0x131Ae347E654248671Afc885F0767cB605C065d7,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x631dCe3a422e1af1AD9d3952B06f9320e2f2ed72,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x1d37704877e38b48F4600c20Ac8E5EfEC768094A,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0xDF479E13E71ce207CE1e58D6f342c039c3D90b7D,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x449d9c709B0278E8cf64dFD39fD52378c3E4f4DB,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0xf8C62BD5f2fEf9E1a329c197F32E77AD6866B022,EasySwapperGuard,0x23a58349510C3E1aD1d9Cdd195C76E27D435CBdd,Dhedge EasySwapper - allows access to toros pools
0xf86048DFf23cF130107dfB4e6386f574231a5C65,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xEe8804d8Ad10b0C3aD1Bd57AC3737242aD24bB95,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x4434f56ddBdE28fab08C4AE71970a06B300F8881,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xb147C69BEe211F57290a6cde9d1BAbfD0DCF3Ea3,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x794a61358D6845594F94dc1DB02A252b5b4814aD,AaveLendingPoolGuardV3L2Pool,0x58Eb4351F0AD34E7B3c2F1bf3a3EC1244032d7D3,Aave V3 Lending Pool contract
0x86d62a8ad19998e315e6242b63eb73f391d4674b,ArrakisV1RouterStakingGuard,0x643b31E7062e2B39A3235473b2A9e832F144465A,Arrakis V1 Router Staking Guard
0x87c7c885365700D157cd0f39a7803320fe86f0f5,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x367f2dea1632ea767a5e968fefa4c0dd78dea853,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0xb8888ea29e2f70ad62a3b69b1a1342720612a00d,ArrakisLiquidityGaugeV4ContractGuard,0x794BC23E04aA3D3d7403e60e177a76DC5198e344,ArrakisLiquidityGaugeV4ContractGuard
0x330C3C1E493a95bf45bC0147c5F68d983A9d4E00,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x1d87cee5C2F88B60588dD97E24D4B7c3d4f74935,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x14d60F07924e3a7226DDD368409243eDF87e6205,VelodromeGaugeContractGuard,0xb87613327712BaaE4490876EFf657f310252105f,VelodromeGaugeContractGuard
0x1111111254eeb25477b68fb85ed929f73a960582,OneInchV5Guard,0x0cb5491007d50C1F6C510DCE8EBd36BF6F063550,OneInch V5 Router
0x001b7876F567f0b3A639332Ed1e363839c6d85e2,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xFe00395ec846240dc693e92AB2Dd720F94765Aa3,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x4ff54624D5FB61C34c634c3314Ed3BfE4dBB665a,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x4Aa0dabd22BC0894975324Bec293443c8538bD08,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x9f231dBE53D460f359B2B8CC47574493caA5B7Bf,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x10305C1854d6DB8A1060dF60bDF8A8B2981249Cf,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xd325B17d5C9C3f2B6853A760afCF81945b0184d3,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xad44873632840144fFC97b2D1de716f6E2cF0366,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x1228c7D8BBc5bC53DB181bD7B1fcE765aa83bF8A,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xbCB2D435045E16B059b2130b28BE70b5cA47bFE5,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x9F1C2f0071Bc3b31447AEda9fA3A68d651eB4632,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0xcF853f7f8F78B2B801095b66F8ba9c5f04dB1640,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x5Af0072617F7f2AEB0e314e2faD1DE0231Ba97cD,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
0x3Ed04CEfF4c91872F19b1da35740C0Be9CA21558,FuturesMarketContractGuard,0x4dbB0Bef7eD0f25effb28A342a7Ae3cD73C414D5,FuturesMarketContractGuard
